"REF_DATE","GEO","DGUID","Economic family type","Household food security status","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004217","6.8.5.2","3.6","E","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food secure","Number of persons","Number","223","thousands","3","v1288004218","6.9.1.1","63","C","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food secure","Percentage of persons","Percent","239","units","0","v1288004219","6.9.1.2","89.8","B","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure","Number of persons","Number","223","thousands","3","v1529611488","6.9.6.1","7","E","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure","Percentage of persons","Percent","239","units","0","v1529611489","6.9.6.2","10.2","E","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004220","6.9.2.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004221","6.9.2.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004222","6.9.3.1","5","E","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004223","6.9.3.2","7.3","E","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004224","6.9.4.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004225","6.9.4.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004226","6.9.5.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with other relatives","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004227","6.9.5.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food secure","Number of persons","Number","223","thousands","3","v1288004228","6.10.1.1","26","E","","","0"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food secure","Percentage of persons","Percent","239","units","0","v1288004229","6.10.1.2","53.9","D","","","1"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure","Number of persons","Number","223","thousands","3","v1529611490","6.10.6.1","22","E","","","0"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611491","6.10.6.2","46.1","D","","","1"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004230","6.10.2.1","6","E","","","0"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004231","6.10.2.2","12.4","E","","","1"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004232","6.10.3.1","16","E","","","0"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004233","6.10.3.2","33.7","E","","","1"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004234","6.10.4.1","8","E","","","0"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004235","6.10.4.2","16.6","E","","","1"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004236","6.10.5.1","8","E","","","0"
"2020","New Brunswick","2016A000213","Persons in lone-parent families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004237","6.10.5.2","17.1","E","","","1"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food secure","Number of persons","Number","223","thousands","3","v1288004238","6.11.1.1","4","E","","","0"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food secure","Percentage of persons","Percent","239","units","0","v1288004239","6.11.1.2","44.1","E","","","1"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure","Number of persons","Number","223","thousands","3","v1529611492","6.11.6.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611493","6.11.6.2","55.9","E","","","1"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004240","6.11.2.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004241","6.11.2.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004242","6.11.3.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004243","6.11.3.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004244","6.11.4.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004245","6.11.4.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004246","6.11.5.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in male lone-parent families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004247","6.11.5.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food secure","Number of persons","Number","223","thousands","3","v1288004248","6.12.1.1","22","E","","","0"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food secure","Percentage of persons","Percent","239","units","0","v1288004249","6.12.1.2","55.9","D","","","1"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure","Number of persons","Number","223","thousands","3","v1529611494","6.12.6.1","17","E","","","0"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611495","6.12.6.2","44.1","D","","","1"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004250","6.12.2.1","4","E","","","0"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004251","6.12.2.2","9.5","E","","","1"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004252","6.12.3.1","14","E","","","0"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004253","6.12.3.2","34.6","E","","","1"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004254","6.12.4.1","7","E","","","0"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004255","6.12.4.2","17.1","E","","","1"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004256","6.12.5.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in female lone-parent families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004257","6.12.5.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in other non-elderly families","Food secure","Number of persons","Number","223","thousands","3","v1288004258","6.13.1.1","36","D","","","0"
"2020","New Brunswick","2016A000213","Persons in other non-elderly families","Food secure","Percentage of persons","Percent","239","units","0","v1288004259","6.13.1.2","78.8","C","","","1"
"2020","New Brunswick","2016A000213","Persons in other non-elderly families","Food insecure","Number of persons","Number","223","thousands","3","v1529611496","6.13.6.1","10","E","","","0"
"2020","New Brunswick","2016A000213","Persons in other non-elderly families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611497","6.13.6.2","21.2","E","","","1"
"2020","New Brunswick","2016A000213","Persons in other non-elderly families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004260","6.13.2.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in other non-elderly families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004261","6.13.2.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in other non-elderly families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004262","6.13.3.1","8","E","","","0"
"2020","New Brunswick","2016A000213","Persons in other non-elderly families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004263","6.13.3.2","16.8","E","","","1"
